mode_mnlc_o,mode_mnlc_d,1,2,3,4,5,6,7,8,mode
596,1444,0.0,15.32,73.915,72.48,63.269,22.281,8.102,0.0,LO
596,1445,0.0,0.063,1.789,0.87,1.859,0.301,0.049999997,0.0,LO
596,1448,0.0,0.0,1.425,0.952,1.445,0.145,0.037,0.0,LO
596,1449,0.0,0.078,0.34100002,0.259,0.305,0.081,0.065,0.0,LO
596,1451,0.0,1.625,19.435,8.962,7.206,1.577,0.114,0.0,LO
596,1452,0.0,0.0,1.764,2.833,1.942,1.15,0.16,0.0,LO
596,1455,0.0,7.17,10.389,13.816,13.917999,3.614,2.216,0.0,LO
596,1524,0.0,0.002,0.43199998,0.1,0.0,0.0,0.001,0.0,LO
596,5345,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,LO
596,5362,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,LO
596,5376,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,LO
596,5423,0.0,0.032,0.114,0.0,0.255,0.0,0.0,0.0,LO
596,5424,0.0,0.0,0.09,0.0,0.18900001,0.0,0.0,0.0,LO
596,5595,0.0,2.848,8.728,0.695,10.6,1.721,0.0,0.0,LO
596,6977,0.0,0.387,1.685,2.077,1.594,0.457,0.199,0.0,LO
596,6978,0.0,0.41,0.347,0.804,0.203,0.074,0.116,0.0,LO
596,6979,0.0,0.095,0.736,0.546,0.76600003,0.561,0.335,0.0,LO
596,7401,0.0,0.012,0.434,0.05,0.0,0.141,0.002,0.0,LO
596,7402,0.0,0.0,0.075,0.0,0.0,0.0,0.001,0.0,LO
596,7404,0.0,0.0050000004,0.241,0.19600001,0.0,0.057,0.001,0.0,LO
596,7406,0.0,0.007,0.015000001,0.06,0.0,0.0,0.002,0.0,LO
596,9586,0.0,0.272,3.326,0.246,0.936,0.096,0.0,0.0,LO
596,9587,0.0,0.903,11.507,1.066,12.739,0.982,0.0,0.0,LO
597,514,0.0,0.124,0.035,0.0,0.0,0.0,0.0,0.0,LO
597,522,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,LO
597,591,0.0,1.366,8.168,3.911,3.072,1.12,0.701,0.0,LO
597,596,0.0,25.289,39.941,25.745,17.089,10.062,3.098,0.0,LO
597,603,0.0,0.067,0.573,0.824,1.494,0.571,0.444,0.0,LO
597,617,0.0,2.385,14.15,10.225,7.549,1.974,1.356,0.0,LO
597,618,0.0,0.0,1.644,0.0,0.0,0.0,0.0,0.0,LO
597,620,0.0,14.861,20.675,21.9,24.999,8.46,4.175,0.0,LO
597,621,0.0,0.176,1.75,3.399,1.513,0.412,0.016999999,0.0,LO
