name_o,name_d,Early,AM Peak,Midday,PM Peak,Evening,Late,Total,mode,day
940GZZLUCGT,940GZZLUWFN,0.002,0.487,0.28100002,0.58100003,0.619,0.183,2.15300005,tube,MTT
940GZZLUCGT,940GZZLUWHM,0,3.223,46.902,152.386,78.497,66.752,375.878,tube,SUN
940GZZLUCGT,940GZZLUWHM,47.04,236.86101,204.95801,287.09,121.916,39.598,937.46302,tube,MTT
940GZZLUCGT,940GZZLUWHP,0,4.554,18.626,56.29,40.422,28.251,158.134,tube,SUN
940GZZLUCGT,940GZZLUWHP,46.171,76.61,35.331,45.144,18.059,7.065,228.38,tube,MTT
940GZZLUCGT,940GZZLUWHW,0,0,0.175,3.145,1.558,1.487,6.806,tube,SUN
940GZZLUCGT,940GZZLUWHW,0,0.485,0.673,1.638,0.301,0,3.097,tube,MTT
940GZZLUCGT,940GZZLUWIG,0,4.114,8.705,33.611,21.973,17.035,91.911,tube,SUN
940GZZLUCGT,940GZZLUWIG,3.109,14.5720005,25.667,37.457,19.255,5.1480002,105.2080007,tube,MTT
940GZZLUCGT,940GZZLUWIM,0,0,0,0,0,0,0.204,tube,SUN
940GZZLUCGT,940GZZLUWIM,0.162,0,0,0,0,0,0.162,tube,MTT
940GZZLUCGT,940GZZLUWIP,0,0.01,0.374,1.67,0.25,0.59499997,3.03499997,tube,SUN
940GZZLUCGT,940GZZLUWIP,0.306,3.045,0.392,0.363,0.398,0.01,4.514,tube,MTT
940GZZLUCGT,940GZZLUWJN,0,0.009,4.017,6.502,4.097,2.4490001,17.7830001,tube,SUN
940GZZLUCGT,940GZZLUWJN,8.452,14.948,6.347,6.959,5.775,0.987,43.468,tube,MTT
940GZZLUCGT,940GZZLUWKA,0,0,10.749001,18.326,9.721,4.654,44.185001,tube,SUN
940GZZLUCGT,940GZZLUWKA,1.804,11.461,10.304,9.968,4.476,0.896,38.909,tube,MTT
940GZZLUCGT,940GZZLUWKN,0,0.053,2.98,9.849,4.489,5.178,23.18099997,tube,SUN
940GZZLUCGT,940GZZLUWKN,2.625,8.14,10.535,1.8379999,4.112,2.479,29.7289999,tube,MTT
940GZZLUCGT,940GZZLUWLA,0.434,0.092999995,0.171,0.392,0.172,0,1.261999995,tube,MTT
940GZZLUCGT,940GZZLUWLO,0.002,148.218,358.232,1039.667,456.994,323.387,2392.328,tube,SUN
940GZZLUCGT,940GZZLUWLO,604.532,979.253,737.245,718.276,329.052,98.657,3467.015,tube,MTT
940GZZLUCGT,940GZZLUWOF,0.051,1.142,7.788,25.15,15.952,12.672,65.071,tube,SUN
940GZZLUCGT,940GZZLUWOF,1.763,14.586,21.77,37.569,17.435,4.946,98.069,tube,MTT
940GZZLUCGT,940GZZLUWOG,0.002,1.7720001,5.948,19.741,10.806,11.577,52.3410002,tube,SUN
940GZZLUCGT,940GZZLUWOG,6.409,10.699,16.647,11.973001,9.78,2.5410001,58.0490011,tube,MTT
940GZZLUCGT,940GZZLUWOP,0.006,0.144,1.821,6.009,3.909,2.469,14.665,tube,SUN
940GZZLUCGT,940GZZLUWOP,1.072,1.4350001,2.11,2.059,1.576,1.276,9.5280001,tube,MTT
940GZZLUCGT,940GZZLUWPL,0,0.709,5.328,12.404,1.5320001,1.783,22.7720001,tube,SUN
940GZZLUCGT,940GZZLUWPL,3.484,20.004,16.327,13.682,6.46,3.882,63.839,tube,MTT
940GZZLUCGT,940GZZLUWRP,0,0.041,0.513,1.541,0.951,0.547,3.605,tube,SUN
940GZZLUCGT,940GZZLUWRP,0.258,0.378,0.118,0.524,0.151,0.114,1.543,tube,MTT
940GZZLUCGT,940GZZLUWRR,0,5.889,20.225,26.324,16.039,10.831,81.42,tube,SUN
940GZZLUCGT,940GZZLUWRR,28.473,93.432,46.805,21.144001,10.769,2.438,203.061001,tube,MTT
940GZZLUCGT,940GZZLUWSD,0,0,2.174,13.655,6.325,4.496,28.373,tube,SUN
940GZZLUCGT,940GZZLUWSD,0.427,8.042,10.986,16.201,7.643,1.823,45.122,tube,MTT
940GZZLUCGT,940GZZLUWSM,0,29.756,119.223,367.024,84.719,48.004,654.456,tube,SUN
940GZZLUCGT,940GZZLUWSM,103.031,482.013,298.906,95.648,41.011,7.076,1027.685,tube,MTT
940GZZLUCGT,940GZZLUWSP,0,0.071,1.804,5.679,3.198,4.514,15.887,tube,SUN
940GZZLUCGT,940GZZLUWSP,2.32,6.028,7.357,2.815,2.441,1.088,22.049,tube,MTT
940GZZLUCGT,940GZZLUWTA,0,0.111,0.363,0.854,0.323,0.011,1.76,tube,SUN
940GZZLUCGT,940GZZLUWTA,0.484,2.066,0.93,0.695,0.682,0.339,5.196,tube,MTT
940GZZLUCGT,940GZZLUWWL,0,0.18,0.871,3.954,2.02,1.8050001,9.09500012,tube,SUN
940GZZLUCGT,940GZZLUWWL,0.17199999,1.463,2.552,4.393,1.739,0.16600001,10.485,tube,MTT
940GZZLUCGT,940GZZLUWYC,0,0.018,1.961,6.311,1.788,1.229,12.076,tube,SUN
940GZZLUCGT,940GZZLUWYC,5.511,5.223,4.593,7.256,2.3,0.89699996,25.77999996,tube,MTT
940GZZLUCGT,940GZZLUWYP,0.002,8.684,35.676,91.917,50.004,33.019,231.28,tube,SUN
940GZZLUCGT,940GZZLUWYP,32.883,78.802,68.496,81.405,29.783,10.021,301.39,tube,MTT
940GZZLUCHL,940GZZLUACT,0,0.772,0.135,2.168,0.764,0.582,4.629,tube,SUN
940GZZLUCHL,940GZZLUACT,0,1.562,4.633,14.193,5.952,1.8050001,28.1450001,tube,MTT
940GZZLUCHL,940GZZLUACY,0.014,0.552,0.694,2.247,2.622,0.839,7.625,tube,SUN
940GZZLUCHL,940GZZLUACY,0,0.966,10.439,26.376,14.738,4.148,56.667,tube,MTT
940GZZLUCHL,940GZZLUADE,0,0,0.24700001,3.359,1.64,1.3280001,7.08300011,tube,SUN
940GZZLUCHL,940GZZLUADE,0,2.655,12.837,11.58,6.5429997,2.209,35.8239997,tube,MTT
940GZZLUCHL,940GZZLUAGL,0,0,0.276,2.55,1.003,0.42000002,4.35300002,tube,SUN
940GZZLUCHL,940GZZLUAGL,0,1.383,9.29,7.897,3.522,0.687,22.779,tube,MTT
940GZZLUCHL,940GZZLUALD,0,0,0.483,3.864,1.701,0.959,7.143,tube,SUN
940GZZLUCHL,940GZZLUALD,0,5.059,19.354,14.762,5.605,1.436,46.216,tube,MTT
940GZZLUCHL,940GZZLUALP,0,0,0,0.794,0.983,0,1.954,tube,SUN
940GZZLUCHL,940GZZLUALP,0,0.171,2.059,5.113,2.292,0.768,10.403,tube,MTT
940GZZLUCHL,940GZZLUAMS,0,0,0.109,0.97400004,0.239,0.351,1.67300004,tube,SUN
940GZZLUCHL,940GZZLUAMS,0,0,2.624,7.9769998,5.765,0.286,16.6519998,tube,MTT
940GZZLUCHL,940GZZLUASG,0,0.707,0,2.48,1.394,0.252,5.245,tube,SUN
940GZZLUCHL,940GZZLUASG,0,0,5.107,16.439,6.706,1.21,29.462,tube,MTT
940GZZLUCHL,940GZZLUASL,0,0,0,0.828,0.503,0.43,1.774,tube,SUN
940GZZLUCHL,940GZZLUASL,0,0.23900001,3.068,7.397,5.393,1.251,17.34800001,tube,MTT
940GZZLUCHL,940GZZLUBBB,0,0,0.806,2.131,3.267,2.149,9.776,tube,SUN
940GZZLUCHL,940GZZLUBBB,0.085,1.437,13.676,27.719,21.28,4.463,68.66,tube,MTT
940GZZLUCHL,940GZZLUBBN,0,0.378,2.101,0.722,0.009,0,3.21,tube,MTT
940GZZLUCHL,940GZZLUBDS,0,0.65,1.03,1.816,1.695,1.496,6.741,tube,SUN
940GZZLUCHL,940GZZLUBDS,0.203,0.801,6.504,27.366,11.218,2.799,48.891,tube,MTT
940GZZLUCHL,940GZZLUBEC,0,0.249,0.274,2.539,0.201,0.919,4.182,tube,SUN
940GZZLUCHL,940GZZLUBEC,0.464,0.517,10.399,28.151001,7.04,2.338,48.909001,tube,MTT
940GZZLUCHL,940GZZLUBKE,0.008,1.69,0.36699998,3.614,2.3009999,0.447,8.89899988,tube,SUN
940GZZLUCHL,940GZZLUBKE,0.361,0.386,9.309,48.019,10.811,4.621,73.507,tube,MTT
940GZZLUCHL,940GZZLUBKF,0,0,1.6110001,2.205,0.296,0,4.1120001,tube,MTT
940GZZLUCHL,940GZZLUBKG,0,2.431,2.898,9.004,5.786,6.691,28.5590001,tube,SUN
940GZZLUCHL,940GZZLUBKG,3.379,8.077,43.028,90.328,49.492,12.773,207.077,tube,MTT
940GZZLUCHL,940GZZLUBKH,0,0,0.08800001,2.17,2.618,1.551,6.68300001,tube,SUN
940GZZLUCHL,940GZZLUBKH,0.078,0.599,14.293,43.527,11.257,2.336,72.09,tube,MTT
940GZZLUCHL,940GZZLUBLG,0,2.9,4.014,34.07,26.474,20.681,95.391,tube,SUN
940GZZLUCHL,940GZZLUBLG,0.957,13.385,86.049,220.849,116.094,35.586,472.92,tube,MTT
940GZZLUCHL,940GZZLUBLM,0,0.964,0.526,5.078,2.592,2.589,11.877,tube,SUN
940GZZLUCHL,940GZZLUBLM,0.109000005,2.708,17.473,77.283,35.887,7.946,141.406,tube,MTT
940GZZLUCHL,940GZZLUBLR,0,0.488,1.016,1.971,2.285,1.596,7.938,tube,SUN
940GZZLUCHL,940GZZLUBLR,0,0.325,6.916,20.958,9.549,3.833,41.581,tube,MTT
940GZZLUCHL,940GZZLUBMY,0,0,0,3.173,1.767,0.824,6.626,tube,SUN
940GZZLUCHL,940GZZLUBMY,0,1.855,11.595,19.997,8.953,3.3,45.7,tube,MTT
940GZZLUCHL,940GZZLUBND,0,0.756,5.996,93.395996,32.723,9.202,143.096996,tube,SUN
940GZZLUCHL,940GZZLUBND,1.295,68.531,466.338,338.484,79.581,9.873,964.102,tube,MTT
940GZZLUCHL,940GZZLUBNK,0,2.117,21.695,127.079,88.894,44.805,302.506,tube,SUN
940GZZLUCHL,940GZZLUBNK,8.802,174.001,859.029,1128.351,351.982,112.055,2634.22,tube,MTT
940GZZLUCHL,940GZZLUBOR,0,0,0,2.478,2.116,1.608,7.477,tube,SUN
940GZZLUCHL,940GZZLUBOR,0.062,2.484,19.78,13.971,8.759,2.565,47.621,tube,MTT
940GZZLUCHL,940GZZLUBOS,0,0.33,0,0.3,0.297,0.473,2.352,tube,SUN
940GZZLUCHL,940GZZLUBOS,0.421,0.373,1.342,2.991,2.351,0.67,8.148,tube,MTT
940GZZLUCHL,940GZZLUBSC,0,0.689,0.29500002,1.46,1.099,1.0550001,6.04100012,tube,SUN
940GZZLUCHL,940GZZLUBSC,0,3.665,7.801,17.915,10.032,3.15,42.563,tube,MTT
940GZZLUCHL,940GZZLUBST,0,0.564,2.852,10.89,6.459,3.782,25.064,tube,SUN
940GZZLUCHL,940GZZLUBST,0,4.486,31.018,49.748,12.597,2.688,100.537,tube,MTT
940GZZLUCHL,940GZZLUBTK,0,0,0.53499997,3.955,0.962,1.305,6.99299997,tube,SUN
940GZZLUCHL,940GZZLUBTK,0,0,7.061,20.957,6.039,1.91,35.967,tube,MTT
940GZZLUCHL,940GZZLUBTX,0,0.582,0.453,1.541,1.1110001,0.327,4.1220001,tube,SUN
940GZZLUCHL,940GZZLUBTX,1.516,0.301,4.91,15.39,4.973,1.483,28.573,tube,MTT
940GZZLUCHL,940GZZLUBWR,0,0,0.925,4.264,3.844,2.217,12.352,tube,SUN
940GZZLUCHL,940GZZLUBWR,0,5.131,11.531,39.237,31.144001,10.272,97.315001,tube,MTT
940GZZLUCHL,940GZZLUBWT,0,0.111,1.0139999,0.464,0.341,0.12,2.0499999,tube,MTT
940GZZLUCHL,940GZZLUBXN,0,4.314,3.1430001,18.405,13.896,10.83,54.1220001,tube,SUN
940GZZLUCHL,940GZZLUBXN,0.26700002,9.808,62.133,188.516,103.258,28.425,392.407,tube,MTT
940GZZLUCHL,940GZZLUBZP,0,0,0.126,1.166,1.82,0.5,3.99500002,tube,SUN
940GZZLUCHL,940GZZLUBZP,0,0.41300002,8.404,17.302,10.447,3.461,40.02700002,tube,MTT
940GZZLUCHL,940GZZLUCAL,0,0,0.067,1.094,0.324,0,1.485,tube,SUN
940GZZLUCHL,940GZZLUCAL,0,0,0.755,3.875,2.807,2.011,9.448,tube,MTT
940GZZLUCHL,940GZZLUCAR,0,0.18,0.091000006,1.55,1.737,0.561,4.227000006,tube,SUN
940GZZLUCHL,940GZZLUCAR,0,0.688,5.657,9.111,5.523,1.824,22.803,tube,MTT
940GZZLUCHL,940GZZLUCFM,0,0.39200002,0.423,3.057,1.959,1.444,7.314000017,tube,SUN
940GZZLUCHL,940GZZLUCFM,0,0.307,8.553,23.515,14.779,1.4070001,48.5610001,tube,MTT
940GZZLUCHL,940GZZLUCGN,0,0,0.63,18.876,5.876,2.753,28.181,tube,SUN
940GZZLUCHL,940GZZLUCGN,0.137,2.4160001,36.5,23.771,6.668,0.928,70.4200001,tube,MTT
940GZZLUCHL,940GZZLUCGT,0,1.737,1.922,17.453001,8.023,8.9800005,40.9230015,tube,SUN
940GZZLUCHL,940GZZLUCGT,0.891,6.772,35.386,91.108,31.557,10.881,176.595,tube,MTT
940GZZLUCHL,940GZZLUCHX,0,0.142,0.671,7.277,3.283,0.835,13.318,tube,SUN
940GZZLUCHL,940GZZLUCHX,0.017,3.879,30.102,31.295,9.474,2.068,76.835,tube,MTT
940GZZLUCHL,940GZZLUCKS,0,0.197,0.122,0.507,0.644,0.11,1.58,tube,SUN
940GZZLUCHL,940GZZLUCKS,0,0,3.436,4.609,1.434,0.923,10.402,tube,MTT
940GZZLUCHL,940GZZLUCND,0,0.736,0.534,3.153,2.468,1.778,9.877,tube,SUN
940GZZLUCHL,940GZZLUCND,0,0.35,10.931,47.105,20.551,6.429,85.366,tube,MTT
940GZZLUCHL,940GZZLUCPC,0,0.671,0.659,6.383,3.687,1.99,13.85,tube,SUN
940GZZLUCHL,940GZZLUCPC,0,1.9580001,17.316,77.978,36.341,8.565,142.1580001,tube,MTT
940GZZLUCHL,940GZZLUCPK,0,0,0.112,2.17,1.066,0.029,3.377,tube,SUN
940GZZLUCHL,940GZZLUCPK,0,0.32999998,3.362,16.065,4.568,1.019,25.34399998,tube,MTT
940GZZLUCHL,940GZZLUCPN,0,0.396,0.091000006,3.25,3.28,1.993,10.54600001,tube,SUN
940GZZLUCHL,940GZZLUCPN,0,0.674,10.845,48.177,28.08,11.083,98.859,tube,MTT
940GZZLUCHL,940GZZLUCPS,0,0.12900001,0.157,3.908,3.225,1.365,9.46200004,tube,SUN
940GZZLUCHL,940GZZLUCPS,0.081,1.906,14.599,59.6,36.069,10.65,122.905,tube,MTT
940GZZLUCHL,940GZZLUCSD,0,0.656,0.648,2.968,2.001,1.013,7.48100001,tube,SUN
940GZZLUCHL,940GZZLUCSD,0.549,0.83,9.447,33.661,15.9470005,3.532,63.9660005,tube,MTT
940GZZLUCHL,940GZZLUCSM,0,0,0.303,2.93,1.53,0.114999995,4.877999995,tube,MTT
940GZZLUCHL,940GZZLUCST,0,0.256,1.508,1.182,0.006,0,2.952,tube,MTT
940GZZLUCHL,940GZZLUCTN,0,0.756,1.221,25.793,8.461,3.239,39.828,tube,SUN
940GZZLUCHL,940GZZLUCTN,0,3.874,30.086,34.57,16.35,1.959,86.839,tube,MTT
940GZZLUCHL,940GZZLUCWL,0.013,0.103,2.89,14.46,2.499,1.664,21.629,tube,MTT
940GZZLUCHL,940GZZLUCWP,0.079,1.163,0.802,6.562,1.285,0.486,10.377,tube,MTT
940GZZLUCHL,940GZZLUCWR,0.001,1.128,0.465,8.081,5.237,4.298,20.956,tube,SUN
940GZZLUCHL,940GZZLUCWR,0.24,1.381,22.392,48.864,34.311,11.376,118.564,tube,MTT
940GZZLUCHL,940GZZLUCXY,0,0,0.688,3.341,0.962,0.177,5.168,tube,MTT
940GZZLUCHL,940GZZLUCYD,0,0,0.87,2.767,3.205,0.126,6.968,tube,MTT
940GZZLUCHL,940GZZLUCYF,0,0.264,0.702,5.152,2.891,2.165,12.127,tube,SUN
940GZZLUCHL,940GZZLUCYF,0,2.456,13.343,9.38,1.777,1.017,27.973,tube,MTT
940GZZLUCHL,940GZZLUDBN,0,0,0.58,2.694,2.124,1.18,6.969,tube,SUN
940GZZLUCHL,940GZZLUDBN,0.149,1.927,13.111,54.597,8.276,2.923,80.983,tube,MTT
940GZZLUCHL,940GZZLUDGE,0,0.139,0.17300001,1.791,1.012,0.188,3.47600001,tube,SUN
940GZZLUCHL,940GZZLUDGE,0,0.175,7.08,24.643,8.072,0.791,40.761,tube,MTT
940GZZLUCHL,940GZZLUDGY,0,2.249,1.193,4.342,1.9120001,1.154,10.9430001,tube,SUN
940GZZLUCHL,940GZZLUDGY,0.747,1.316,16.892,37.592,13.019,4.033,73.599,tube,MTT
940GZZLUCHL,940GZZLUDOH,0,1.001,0.551,1.322,1.659,0.967,6.751,tube,SUN
940GZZLUCHL,940GZZLUDOH,0.505,2.564,5.367,15.835,9.142,2.797,36.21,tube,MTT
940GZZLUCHL,940GZZLUEAC,0,0,0.16,3.1990001,2.33,1.893,8.51000013,tube,SUN
940GZZLUCHL,940GZZLUEAC,0,3.2810001,19.883,15.78,9.6050005,4.625,53.1740006,tube,MTT
940GZZLUCHL,940GZZLUEAE,0,0,1.324,4.083,1.797,0.168,7.372,tube,MTT
940GZZLUCHL,940GZZLUEAN,0.035,2.014,2.365,5.049,3.465,3.794,19.022,tube,SUN
940GZZLUCHL,940GZZLUEAN,0.696,4.888,17.637,63.071,20.673,7.296,114.261,tube,MTT
940GZZLUCHL,940GZZLUEBY,0.070999995,4.831,6.038,23.791,18.259,8.63,66.124,tube,SUN
940GZZLUCHL,940GZZLUEBY,2.42,18.27,74.582,327.564,132.689,33.841,589.367,tube,MTT
940GZZLUCHL,940GZZLUECM,0,0,1.341,5.782,2.482,1.444,11.049,tube,MTT
940GZZLUCHL,940GZZLUECT,0,1.581,0.573,5.689,4.894,3.317,17.004,tube,SUN
940GZZLUCHL,940GZZLUECT,0.841,1.646,15.033,27.202,15.904,4.969,65.595,tube,MTT
940GZZLUCHL,940GZZLUEFY,0.005,0.12900001,0.323,2.612,1.376,1.392,6.69900001,tube,SUN
940GZZLUCHL,940GZZLUEFY,0,0.305,15.1449995,39.916,18.889,3.639,77.8939995,tube,MTT
940GZZLUCHL,940GZZLUEGW,0,0.318,0.216,1.943,0.7,0.101,3.38,tube,SUN
940GZZLUCHL,940GZZLUEGW,0,0.22600001,9.144,25.574,7.151,2.4819999,44.57699991,tube,MTT
940GZZLUCHL,940GZZLUEHM,0,0.324,1.422,11.71,14.229,6.272,35.483,tube,SUN
940GZZLUCHL,940GZZLUEHM,4.13,4.085,42.849,107.104004,52.816,20.612,231.596004,tube,MTT
940GZZLUCHL,940GZZLUEMB,0,0,0.965,4.098,1.295,1.463,7.972,tube,SUN
940GZZLUCHL,940GZZLUEMB,0,0.736,11.712,9.592,1.548,0.891,24.479,tube,MTT
940GZZLUCHL,940GZZLUEPG,0,0.042999998,0.91,6.222,3.656,1.635,12.82599998,tube,SUN
940GZZLUCHL,940GZZLUEPG,0.574,3.546,26.782,116.16,30.125,9.360001,186.547001,tube,MTT
940GZZLUCHL,940GZZLUEPK,0,0.04,0.577,1.321,0.93700004,0.483,3.35800004,tube,SUN
940GZZLUCHL,940GZZLUEPK,0.369,1.032,6.422,49.462,11.36,2.333,70.978,tube,MTT
940GZZLUCHL,940GZZLUEPY,0,0,0.128,1.551,1.841,0.317,4.07,tube,SUN
940GZZLUCHL,940GZZLUEPY,0,0.584,5.3,14.877,10.497,1.445,32.703,tube,MTT
940GZZLUCHL,940GZZLUERB,0,0,0.427,3.757,2.045,1.669,8.474,tube,SUN
940GZZLUCHL,940GZZLUERB,0.037,1.836,12,13.861,7.282,1.622,36.638,tube,MTT
940GZZLUCHL,940GZZLUEUS,0,0.381,3.876,20.506,8.712,3.148,37.848,tube,SUN
940GZZLUCHL,940GZZLUEUS,0.27899998,5.297,114.588,144.047,37.892,2.644,304.747,tube,MTT
940GZZLUCHL,940GZZLUFBY,0,0,0.524,3.622,1.457,0.467,6.472,tube,SUN
940GZZLUCHL,940GZZLUFBY,0.044,3.914,10.429,25.03,9.901,4.228,53.546,tube,MTT
940GZZLUCHL,940GZZLUFCN,0,0,0.053,0.44,0.055,0.288,0.91,tube,SUN
940GZZLUCHL,940GZZLUFCN,0,1.203,2.98,2.8930001,1.81,0.304,9.1900001,tube,MTT
940GZZLUCHL,940GZZLUFLP,0,0,0.146,1.322,0.875,0.812,3.439,tube,SUN
940GZZLUCHL,940GZZLUFLP,0.038,0.424,8.044,31.552,8.445,1.727,50.23,tube,MTT
940GZZLUCHL,940GZZLUFPK,0,1.7179999,1.1110001,5.244,5.08,1.352,15.46100003,tube,SUN
940GZZLUCHL,940GZZLUFPK,0,2.603,16.992,33.327,19.565,4.954,77.441,tube,MTT
940GZZLUCHL,940GZZLUFYC,0.007999999,0.46,0.319,1.819,3.968,0.844,9.240999999,tube,SUN
940GZZLUCHL,940GZZLUFYC,0,0.52,12.595,62.503,25.705,6.771,108.094,tube,MTT
940GZZLUCHL,940GZZLUFYR,0,0.422,1.431,4.968,1.848,1.948,10.89,tube,SUN
940GZZLUCHL,940GZZLUFYR,0,0.499,11.275,25.209,14.303,3.448,54.734,tube,MTT
940GZZLUCHL,940GZZLUGBY,0.111,1.494,4.247,3.468,1.818,0.313,11.451,tube,MTT
940GZZLUCHL,940GZZLUGDG,0,0,0.16600001,4.519,1.419,1.181,8.06100001,tube,SUN
940GZZLUCHL,940GZZLUGDG,0.194,1.639,19.517,12.352,3.5080001,0.744,37.9540001,tube,MTT
940GZZLUCHL,940GZZLUGFD,0,0.055,1.052,5.934,3.317,2.659,13.548,tube,SUN
940GZZLUCHL,940GZZLUGFD,2.22,3.932,24.62,89.722,26.451,6.562,153.507,tube,MTT
940GZZLUCHL,940GZZLUGGH,0.01,0.573,3.113,12.449,2.137,1.628,19.91,tube,MTT
940GZZLUCHL,940GZZLUGGN,0,0.62700003,0.43400002,3.788,3.193,1.51,10.11400005,tube,SUN
940GZZLUCHL,940GZZLUGGN,0.296,1.628,14.688,41.386,20.382,4.14,82.52,tube,MTT
940GZZLUCHL,940GZZLUGPK,0,0.104,1.75,15.997,2.755,0.677,21.565,tube,SUN
940GZZLUCHL,940GZZLUGPK,0.17300001,13.304,101.317,52.75,12.925,1.77,182.239,tube,MTT
940GZZLUCHL,940GZZLUGPS,0,0.507,1.322,0.018,0.20300001,0,2.05000001,tube,MTT
940GZZLUCHL,940GZZLUGTH,0.004,2.315,1.71,11.782,7.84,3.486,29.746,tube,SUN
940GZZLUCHL,940GZZLUGTH,1.42,3.2220001,35.836,109.032,45.48,15.576,210.5660001,tube,MTT
940GZZLUCHL,940GZZLUGTR,0,0.407,0.666,3.657,2.851,0.852,8.817,tube,SUN
940GZZLUCHL,940GZZLUGTR,0,1.669,12.049,15.112,8.974,3.096,40.9,tube,MTT
940GZZLUCHL,940GZZLUHAI,0,0.26999998,0,1.397,1.584,0.577,4.52299998,tube,SUN
940GZZLUCHL,940GZZLUHAI,0,1.446,14.247,19.144001,15.537,3.244,53.618001,tube,MTT
940GZZLUCHL,940GZZLUHAW,0,0,0.162,0.932,0.649,0.159,1.955,tube,SUN
940GZZLUCHL,940GZZLUHAW,0,0.579,2.082,2.389,1.148,0.48499998,6.68299998,tube,MTT
940GZZLUCHL,940GZZLUHBN,0,0.702,2.237,19.14,8.542,2.379,33.839,tube,SUN
940GZZLUCHL,940GZZLUHBN,0,8.917,69.427,37.09,12.77,2.633,130.837,tube,MTT
940GZZLUCHL,940GZZLUHBT,0,0,0.19,2.22,0.913,0.127,3.45,tube,SUN
940GZZLUCHL,940GZZLUHBT,0,0.28100002,7.428,18.472,11.347,0.835,38.36300002,tube,MTT
940GZZLUCHL,940GZZLUHCH,0,0,5.38,19.491,4.395,1.012,30.278,tube,MTT
940GZZLUCHL,940GZZLUHCL,0,0.589,0.353,2.149,2.023,0.74300003,6.52000003,tube,SUN
940GZZLUCHL,940GZZLUHCL,0.028,0.665,15.15,23.723999,10.64,2.771,52.977999,tube,MTT
940GZZLUCHL,940GZZLUHGD,0,0,0.711,2.065,0.4,0.26500002,3.44100002,tube,MTT
940GZZLUCHL,940GZZLUHGR,0,0.046,1.58,2.983,3.149,2.717,11.97,tube,SUN
940GZZLUCHL,940GZZLUHGR,0.606,8.827,20.612,63.314,21.951,8.382,123.692,tube,MTT
940GZZLUCHL,940GZZLUHGT,0.013,0.514,0.013,2.6759999,1.531,1.151,6.3149999,tube,SUN
940GZZLUCHL,940GZZLUHGT,0.064,1.867,9.793,32.911,18.364,3.222,66.221,tube,MTT
940GZZLUCHL,940GZZLUHLT,0.002,1.846,0.565,5.491,5.196,2.032,15.36400001,tube,SUN
940GZZLUCHL,940GZZLUHLT,0.255,1.446,18.013,79.474,24.609001,5.199,128.996001,tube,MTT
940GZZLUCHL,940GZZLUHNX,0,0.429,0.539,0.582,1.3790001,0.96,4.0330001,tube,SUN
940GZZLUCHL,940GZZLUHNX,0.083000004,1.038,4.707,9.276,2.34,0.348,17.792,tube,MTT
940GZZLUCHL,940GZZLUHOH,0,0,0.136,3.635,3.22,0.83100003,8.10400003,tube,SUN
940GZZLUCHL,940GZZLUHOH,0,0,4.634,17.253,7.728,1.525,31.14,tube,MTT
940GZZLUCHL,940GZZLUHPC,0,0,0.97,2.19,0.969,0.308,4.444,tube,SUN
940GZZLUCHL,940GZZLUHPC,0,2.038,12.119,4.719,1.299,0.442,20.617,tube,MTT
940GZZLUCHL,940GZZLUHPK,0,0.111,1.796,14.905,7.538,4.514,29.60299996,tube,SUN
940GZZLUCHL,940GZZLUHPK,0.15799999,12.157,35.961,70.366,35.537,7.518,161.697,tube,MTT
940GZZLUCHL,940GZZLUHR5,0,0.35,1.389,1.929,1.348,0,5.016,tube,SUN
940GZZLUCHL,940GZZLUHR5,0.265,0.927,5.8849998,5.2,1.605,0.454,14.3359998,tube,MTT
940GZZLUCHL,940GZZLUHRC,0,0.708,1.84,5.466,3.754,1.394,13.162,tube,SUN
940GZZLUCHL,940GZZLUHRC,0.76,1.304,6.998,8.886,0.809,0,18.757,tube,MTT
940GZZLUCHL,940GZZLUHSC,0,0.277,0.59,1.74,0.015999999,0.364,2.986999999,tube,MTT
940GZZLUCHL,940GZZLUHSD,0,1.189,1.057,4.732,3.728,2.227,14.293,tube,SUN
940GZZLUCHL,940GZZLUHSD,0.431,4.893,19.974,27.846,14.6119995,3.402,71.1579995,tube,MTT
940GZZLUCHL,940GZZLUHSK,0,0,1.198,6.873,2.117,0.927,11.294,tube,SUN
940GZZLUCHL,940GZZLUHSK,0.083000004,7.592,33.332,30.107,13.403,3.171,87.688,tube,MTT
940GZZLUCHL,940GZZLUHSN,0,0,0.39000002,0.451,0.514,0.539,2.25000002,tube,SUN
940GZZLUCHL,940GZZLUHSN,0.432,0.141,2.6890001,9.786,2.175,0.15,15.3730001,tube,MTT
940GZZLUCHL,940GZZLUHTD,0,0,0.249,3.845,1.878,0.676,6.773,tube,SUN
940GZZLUCHL,940GZZLUHTD,0,0.564,8.005,18.483,9.699,1.851,38.602,tube,MTT
940GZZLUCHL,940GZZLUHWC,0,1.415,1.016,1.453,1.058,0.688,6.67,tube,SUN
940GZZLUCHL,940GZZLUHWC,0.329,0.71500003,6.657,20.571,5.625,2.841,36.73800003,tube,MTT
940GZZLUCHL,940GZZLUHWE,0,0.89,0.538,0.813,0.549,0.707,3.596,tube,SUN
940GZZLUCHL,940GZZLUHWE,0.458,1.48,9.519,18.822,6.903,1.066,38.248,tube,MTT
940GZZLUCHL,940GZZLUHWT,0,0.513,0.305,1.651,0.938,0.529,4.059,tube,SUN
