mode_mnlc_o,mode_mnlc_d,1,2,3,4,5,6,7,8,mode
751,7467,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,LO
751,9586,0.0,0.0,0.0,1.043,0.0,0.0,0.0,0.0,LO
751,9587,0.0,0.0,0.0,6.974,0.0,0.0,0.0,0.0,LO
755,596,0.0,0.399,1.936,5.515,3.1039999,1.859,0.661,0.0,LO
755,597,0.0,0.0,0.043,0.038,0.0,0.0,0.0,0.0,LO
755,603,0.0,0.142,1.426,1.887,2.043,1.103,0.186,0.0,LO
755,617,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,LO
755,618,0.0,0.896,67.214,376.221,79.357,51.652,18.451,0.0,LO
755,620,0.0,0.589,1.518,2.994,2.703,1.074,0.807,0.0,LO
755,659,0.0,0.073,0.91,2.223,2.792,0.551,0.913,0.0,LO
755,709,0.0,0.089,0.381,1.612,2.063,0.661,0.491,0.0,LO
755,717,0.0,0.0,0.535,5.033,3.904,2.31,1.396,0.0,LO
755,719,0.0,0.44799998,1.516,8.138,4.895,2.092,0.811,0.0,LO
755,751,0.0,0.0,0.399,0.197,0.139,1.012,0.768,0.0,LO
755,766,0.0,2.397,25.343,132.124,93.775,60.347,30.219,0.0,LO
755,788,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,LO
755,1022,0.0,0.0,0.018,0.116000004,0.255,0.379,0.162,0.0,LO
755,1023,0.0,0.0,0.014,0.052,0.106,0.094000004,0.0,0.0,LO
755,1024,0.0,0.026,0.015999999,0.103,0.143,0.108,0.060000002,0.0,LO
755,1082,0.0,0.0,0.0,0.054,0.095,0.037,0.064,0.0,LO
755,1083,0.0,0.518,1.061,2.633,1.601,1.067,1.562,0.0,LO
755,1085,0.0,0.0,0.0,0.126,0.13,0.030000001,0.009,0.0,LO
755,1395,0.0,0.002,0.228,2.528,3.336,1.079,0.32,0.0,LO
755,1398,0.0,0.0,0.111,1.523,1.462,1.37,0.36,0.0,LO
755,1402,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,LO
755,1409,0.0,0.111,4.956,15.36,9.191,4.31,1.629,0.0,LO
755,1413,0.0,2.982,13.874,59.731,19.389,7.978,1.813,0.0,LO
755,1415,0.0,0.0,0.0,0.357,0.124,0.055999998,0.033,0.0,LO
755,1421,0.0,1.255,11.313,46.097,28.619,12.686,3.05,0.0,LO
755,1429,0.0,0.13,3.66,20.67,13.667,11.154,3.348,0.0,LO
755,1434,0.0,0.001,0.156,0.943,0.738,0.22500001,0.285,0.0,LO
755,1437,0.0,0.131,5.68,36.317,28.788,14.28,4.163,0.0,LO
755,1438,0.0,0.49,8.008,18.421,15.713,8.169,1.4990001,0.0,LO
755,1439,0.0,0.0,0.182,1.095,1.342,0.696,0.0,0.0,LO
755,1440,0.0,0.301,2.309,11.798,7.297,3.6,0.732,0.0,LO
755,1441,0.0,0.0,0.628,3.381,5.159,2.029,0.88600004,0.0,LO
755,1442,0.0,0.24,0.364,1.137,3.599,2.888,0.897,0.0,LO
755,1443,0.0,0.0,0.0,0.137,0.21599999,0.124,0.297,0.0,LO
755,1445,0.0,0.136,7.005,22.767,10.984,6.605,0.734,0.0,LO
755,1448,0.0,0.826,39.869,35.62,84.031,22.021,4.015,0.0,LO
755,1449,0.0,0.031000001,0.282,1.012,0.659,0.391,0.18699999,0.0,LO
755,1455,0.0,0.052,1.526,7.803,3.805,1.713,1.833,0.0,LO
755,1524,0.0,0.0,0.0,1.222,1.489,0.046,0.704,0.0,LO
755,5301,0.0,0.0,2.645,26.72,18.86,22.325,2.814,0.0,LO
755,5345,0.0,0.0,0.011,0.007,0.0,0.003,0.006,0.0,LO
755,5372,0.0,0.0,0.0,6.093,1.202,0.985,0.559,0.0,LO
755,5404,0.0,0.0,0.0,0.022,0.0,0.025,0.005,0.0,LO
755,5421,0.0,0.379,8.116,40.549,23.415,16.183,5.743,0.0,LO
755,5423,0.0,0.188,9.1,46.416,30.16,23.478,7.028,0.0,LO
755,5424,0.0,0.814,1.988,7.07,7.69,3.361,2.018,0.0,LO
755,5595,0.0,12.204,135.647,616.501,340.822,239.4,135.472,0.0,LO
755,6977,0.0,0.176,3.454,22.451,17.513,8.965,2.107,0.0,LO
755,6978,0.0,0.022000002,2.271,8.478,5.512,4.154,1.049,0.0,LO
755,6979,0.0,0.184,1.447,10.063,11.742,7.363,2.728,0.0,LO
755,7406,0.0,0.0,0.0,0.76600003,1.309,0.205,0.565,0.0,LO
755,9586,0.0,0.238,30.571001,156.322,90.602,69.031,50.949,0.0,LO
755,9587,0.0,5.166,91.222,910.793,364.101,114.855,39.177,0.0,LO
763,596,0.0,0.0,0.0,0.342,0.18800001,0.119,0.0,0.0,LO
763,597,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,LO
763,603,1.919,18.5,63.077,190.606,123.868004,87.316,45.065,10.304,LO
763,617,0.0,0.008,0.0,0.0,0.02,0.0,0.0,0.0,LO
763,618,0.0,0.0,0.052,0.103,0.023,0.013,0.0,0.0,LO
763,659,0.0,0.0,0.0,0.164,0.0,0.115,0.022,0.0,LO
763,717,0.0,0.0,0.0,0.063,0.177,0.117,0.0,0.0,LO
763,751,0.0,0.0,0.030000001,0.501,0.083000004,0.175,0.021,0.0,LO
763,766,0.0,0.685,0.859,3.572,3.379,1.642,0.699,0.0,LO
763,788,3.495,20.407,77.294,343.874,215.09,141.107,87.83,6.827,LO
763,1022,1.2670001,9.099,33.776,202.239,140.698,119.677,63.391,6.832,LO
763,1023,0.336,9.009,82.144,247.24,158.807,148.789,56.693,2.57,LO
763,1024,1.608,13.6640005,115.053,847.465,459.235,377.65,148.813,4.401,LO
763,1039,0.315,5.49,13.965,92.767,72.84,43.518,30.536,1.6259999,LO
763,1082,0.0,17.637001,67.649,356.81,191.975,126.578,69.281,0.542,LO
763,1083,1.109,28.846,169.045,772.504,508.037,336.167,245.992,7.607,LO
763,1085,1.016,4.355,37.866,206.303,157.876,87.594,52.83,2.519,LO
763,1404,0.0,0.0,0.0,0.0,0.0,0.015,0.049000002,0.0,LO
763,1409,0.0,0.067,2.549,6.371,3.653,1.157,0.783,0.0,LO
763,1413,0.0,0.671,3.383,9.938,3.007,2.126,1.103,0.0,LO
763,1421,0.0,0.103,0.924,2.354,3.019,0.845,0.342,0.0,LO
763,1429,0.0,0.179,0.015,0.051,0.093,0.059,0.018000001,0.0,LO
763,1437,0.0,0.42000002,0.411,1.046,0.974,0.418,0.256,0.0,LO
763,1438,0.0,0.022,0.0,0.0,0.0,0.038,0.0,0.0,LO
763,1439,0.0,6.891,4.689,6.107,2.335,2.198,1.562,0.0,LO
763,1440,0.0,10.934,15.385,20.293,9.639,6.93,2.032,0.0,LO
763,1441,0.794,2.819,20.644,63.444,47.351,35.376,24.99,1.786,LO
763,1443,0.843,10.306,65.737,314.808,203.367,177.93,112.739,10.61,LO
763,1445,0.0,0.757,0.749,2.289,0.76100004,1.061,0.516,0.0,LO
763,1448,0.0,0.43400002,5.184,1.689,4.28,1.801,0.762,0.0,LO
763,1449,0.0,0.124,0.33,0.592,0.189,0.073,0.051,0.0,LO
763,1452,0.0,0.0,0.226,0.528,0.060000002,0.032,0.0,0.0,LO
763,5150,0.0,2.0640001,40.920002,165.245,89.193,49.284,22.613,0.0,LO
763,5301,0.0,4.302,19.992,30.983,21.434,14.275,4.841,0.0,LO
763,5345,5.508,19.574,47.742,185.025,123.67,93.443,71.993004,17.419,LO
763,5356,0.0,1.156,19.499,59.746,37.997,28.926,15.431,0.0,LO
763,5362,0.0,5.54,21.486,79.13,60.677002,40.075,28.643,0.0,LO
763,5372,0.0,5.85,10.861,18.468,8.16,6.421,2.859,0.0,LO
763,5376,0.0,2.307,11.67,40.296,17.282,11.894,9.342,0.0,LO
763,5378,0.0,1.202,13.517,19.769,7.433,8.962,3.03,0.0,LO
763,5397,0.0,0.756,7.436,18.076,13.756,11.219,3.93,0.0,LO
763,5404,0.0,1.621,21.018,89.895,87.108,69.959,35.821,0.0,LO
763,5411,0.0,5.405,68.307,119.578,61.238,49.603,20.601,0.0,LO
763,5418,0.0,0.647,13.591,58.921,54.498,34.299,26.634,0.0,LO
763,5421,0.0,2.439,29.106,70.47,34.170002,26.268,13.306,0.0,LO
763,5423,0.0,2.556,48.756,200.978,111.739,80.182,55.293,0.0,LO
763,5424,0.0,2.532,23.407999,72.882,42.191,34.892,24.488,0.0,LO
763,5437,0.0,3.05,19.529,60.872,51.188,34.628,24.203,0.0,LO
763,5595,0.0,6.968,16.975,42.519,22.121,17.419,13.517,0.0,LO
763,6977,0.0,0.0,0.138,1.21,1.001,0.155,0.114,0.0,LO
763,6978,0.0,0.0,0.103,0.708,0.651,0.527,1.215,0.0,LO
763,6979,0.0,0.234,0.247,1.456,0.737,1.516,0.358,0.0,LO
763,9587,0.0,0.185,0.0,0.545,0.627,0.314,0.0,0.0,LO
766,514,0.0,0.467,1.167,2.867,1.072,0.847,0.098000005,0.0,LO
766,522,0.0,0.411,0.829,1.643,0.949,1.072,0.053000003,0.0,LO
766,591,0.0,4.289,39.813,61.174,28.699,16.638,6.272,0.0,LO
766,596,0.0,0.132,0.833,1.461,0.939,0.705,0.08,0.0,LO
766,597,0.0,1.515,5.902,22.749,14.398,7.064,1.248,0.0,LO
766,603,0.0,16.822,37.509,95.682,49.603,43.703,13.101,0.0,LO
766,617,0.0,0.02,0.91,3.003,1.806,1.073,0.87299997,0.0,LO
766,618,0.0,7.001,41.931,106.245,22.649,10.455,5.452,0.0,LO
766,620,0.0,2.758,6.286,15.066,8.665,6.889,1.771,0.0,LO
766,621,0.0,1.194,14.426,71.012,25.244,8.719,2.434,0.0,LO
766,659,0.0,1.031,3.356,5.997,3.299,2.947,0.687,0.0,LO
766,680,0.0,0.512,62.474,175.859,69.268,49.04,15.814,0.0,LO
766,686,0.0,8.435,86.063,223.164,77.612,38.291,16.426,0.0,LO
766,709,0.0,0.306,1.019,6.304,3.648,2.939,1.245,0.0,LO
766,717,0.0,0.266,1.313,3.581,3.196,1.395,0.454,0.0,LO
766,719,0.0,11.543,18.334,93.079,39.39,34.09,9.205,0.0,LO
766,751,0.0,4.63,6.898,39.79,17.184,11.099,1.654,0.0,LO
766,755,0.0,16.75,120.078,190.027,68.542,41.302,13.238,0.0,LO
766,763,0.0,0.015,0.717,1.701,1.105,0.468,0.332,0.0,LO
766,1022,0.0,0.171,1.13,2.346,0.837,0.932,0.45700002,0.0,LO
766,1023,0.0,0.439,1.421,3.128,2.736,1.292,0.255,0.0,LO
766,1024,0.0,0.075,1.1340001,7.9,3.8890002,2.968,1.225,0.0,LO
766,1082,0.0,0.135,0.275,1.688,0.823,0.296,0.215,0.0,LO
766,1083,0.0,0.024,0.102,0.248,0.092,0.162,0.029,0.0,LO
766,1085,0.0,0.0,0.366,0.417,0.297,0.145,0.14,0.0,LO
766,1395,0.0,2.122,1.7390001,2.319,1.571,0.494,0.024,0.0,LO
766,1398,0.0,0.75200003,2.754,3.594,2.895,1.177,0.194,0.0,LO
766,1402,0.0,6.6219997,13.937,32.15,14.042,8.016,1.82,0.0,LO
766,1404,0.0,0.437,17.948,67.86,46.773,37.328,20.047,0.0,LO
766,1409,0.0,0.534,11.992,20.584,8.491,6.528,3.43,0.0,LO
766,1413,0.0,1.902,36.011,53.872,14.696,10.774,1.684,0.0,LO
766,1415,0.0,17.831001,4.458,15.541,5.914,2.643,0.264,0.0,LO
766,1421,0.0,6.932,17.474,38.849,14.75,6.6940002,3.519,0.0,LO
766,1429,0.0,3.4490001,24.443,58.206,24.26,20.973,7.264,0.0,LO
766,1434,0.0,0.0,2.826,10.302,1.9729999,1.984,0.278,0.0,LO
766,1437,0.0,1.049,8.908,39.819,18.401001,12.805,3.591,0.0,LO
766,1438,0.0,0.90999997,4.518,12.121,3.828,2.774,1.559,0.0,LO
766,1439,0.0,1.25,14.258,8.631,2.836,3.524,1.115,0.0,LO
766,1440,0.0,4.408,32.825,70.022,22.554,22.509,7.931,0.0,LO
766,1441,0.0,1.124,7.6349998,8.482,5.796,4.947,0.907,0.0,LO
766,1442,0.0,2.01,2.862,5.638,3.578,2.327,0.811,0.0,LO
766,1443,0.0,0.0,0.068,0.972,0.53900003,0.067,0.029000001,0.0,LO
766,1444,0.0,13.29,43.831,117.959,47.965,28.388,11.595,0.0,LO
766,1445,0.0,0.598,18.953,29.884,10.55,5.244,2.474,0.0,LO
766,1448,0.0,0.381,45.418,19.521,26.49,17.556,3.239,0.0,LO
766,1449,0.0,2.089,13.76,34.994,6.934,5.608,1.112,0.0,LO
766,1451,0.0,0.772,4.236,9.033,2.369,0.814,2.074,0.0,LO
766,1452,0.0,0.662,18.781,72.596,31.881,18.61,5.882,0.0,LO
766,1455,0.0,3.4390001,7.198,19.973,7.881,3.485,0.918,0.0,LO
766,1524,0.0,0.235,16.134,29.035,10.718,10.212,0.568,0.0,LO
766,5150,0.0,0.022,0.244,0.608,0.20300001,0.118,0.113,0.0,LO
766,5301,0.0,6.589,6.727,12.206,7.292,6.573,1.021,0.0,LO
766,5345,0.0,0.116000004,0.186,1.008,0.317,0.23200001,0.391,0.0,LO
766,5362,0.0,0.065,0.171,0.189,0.059,0.244,0.0,0.0,LO
766,5372,0.0,0.487,3.4259999,8.097,2.736,1.009,0.0,0.0,LO
766,5376,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,LO
766,5404,0.0,0.021,0.138,0.807,0.253,0.24,0.013,0.0,LO
766,5411,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,LO
766,5418,0.0,0.017,0.058,0.534,0.082,0.004,0.012,0.0,LO
766,5421,0.0,0.833,11.506,15.425,4.078,5.529,0.459,0.0,LO
766,5423,0.0,0.256,5.887,16.843,5.451,7.632,0.911,0.0,LO
766,5424,0.0,0.603,2.061,2.1130002,0.628,0.103,0.009,0.0,LO
766,5437,0.0,0.005,0.025,0.117,0.047,0.091,0.033,0.0,LO
766,5595,0.0,50.329998,199.86,332.87,155.289,103.459,42.409,0.0,LO
766,6934,0.0,0.0,0.0,0.284,0.23,0.201,0.0,0.0,LO
766,6941,0.0,0.362,0.371,0.199,0.363,0.251,0.032,0.0,LO
766,6947,0.0,0.36200002,0.2,0.281,0.17,0.055,0.0,0.0,LO
766,6952,0.0,0.067999996,0.003,0.080000006,0.017,0.0,0.0,0.0,LO
766,6956,0.0,0.0,0.134,0.142,0.195,0.38,0.0,0.0,LO
766,6958,0.0,0.0,0.0,0.245,0.074999996,0.2,0.0,0.0,LO
766,6961,0.0,0.347,0.23200001,0.0,0.0,0.0,0.0,0.0,LO
766,6972,0.0,0.172,0.666,0.461,0.229,0.402,0.247,0.0,LO
766,6977,0.0,1.935,13.366,31.996,18.953,16.553999,5.566,0.0,LO
766,6978,0.0,0.51600003,4.482,11.389,4.149,5.252,4.763,0.0,LO
766,6979,0.0,1.023,6.777,14.953,10.021,8.96,3.589,0.0,LO
766,7401,0.0,0.52,10.29,15.04,8.875,10.43,2.344,0.0,LO
766,7402,0.0,0.138,1.66,5.18,3.917,1.389,0.319,0.0,LO
766,7403,0.0,0.0,0.272,1.428,1.327,1.363,0.097,0.0,LO
766,7404,0.0,0.01,5.619,14.985,8.526,4.612,1.8379999,0.0,LO
766,7406,0.0,1.277,10.397,14.016,7.525,4.197,2.289,0.0,LO
766,7407,0.0,0.0,1.327,7.445,1.507,3.0,0.226,0.0,LO
766,7408,0.0,0.244,1.169,5.318,2.632,2.609,0.551,0.0,LO
766,7467,0.0,0.003,2.142,3.504,1.739,0.363,0.57299995,0.0,LO
766,9586,0.0,1.854,26.541,49.785,19.326,18.206,7.549,0.0,LO
766,9587,0.0,12.569,93.437,439.378,178.899,79.59,13.726,0.0,LO
788,603,4.964,5.046,15.837,68.631,40.916,21.034,39.21,12.535,LO
788,618,0.0,0.0,0.078999996,0.586,0.116000004,0.052,0.064,0.0,LO
788,763,4.9,18.006,106.69,337.215,223.745,173.431,189.549,13.502,LO
788,766,0.0,0.007999999,0.0,0.0,0.0,0.0,0.0,0.0,LO
788,1022,2.371,4.5820003,22.11,140.5,106.041,86.23,92.477,11.993,LO
788,1023,4.298,7.914,60.857,186.53,115.511,107.381,79.913,8.913,LO
788,1024,7.671,10.44,155.47,1023.906,522.364,447.866,337.276,28.772,LO
788,1039,2.81,6.22,23.373,175.872,150.989,116.597,82.599,4.938,LO
788,1082,11.992,16.84,72.335,354.755,248.484,216.811,208.954,26.181,LO
788,1083,16.15,28.598,219.211,1133.524,717.606,533.821,431.003,30.327,LO
788,1085,10.178,11.559,93.935,680.137,484.544,308.042,223.335,23.992,LO
788,1404,0.0,0.0,0.0,1.011,0.748,0.538,0.301,0.0,LO
788,1409,0.0,0.0,1.194,2.524,1.231,0.161,0.196,0.0,LO
788,1413,0.0,0.188,1.271,7.606,1.4,0.609,0.296,0.0,LO
788,1421,0.0,0.0,0.0,0.101,0.094,0.0,0.0,0.0,LO
788,1429,0.0,0.321,0.481,2.658,0.912,1.414,0.177,0.0,LO
788,1438,0.0,0.0,0.0,0.082,0.124,0.0,0.0,0.0,LO
788,1439,0.0,0.075,0.109,3.358,1.79,1.271,1.645,0.0,LO
788,1440,0.0,0.027,0.63,3.693,1.802,0.826,0.962,0.0,LO
788,1441,0.797,1.096,8.065,38.795002,32.213,22.34,34.467,3.689,LO
788,1443,6.079,6.156,51.102,272.858,218.062,189.486,217.075,29.64,LO
788,1448,0.0,0.0,1.191,1.258,2.982,0.619,0.359,0.0,LO
788,1449,0.0,0.0,0.001,0.107,0.059,0.032,0.082,0.0,LO
788,5150,0.0,11.419,120.761,588.402,403.583,250.924,115.575,0.0,LO
788,5301,0.0,4.6,41.41,78.454,43.541,37.695,33.169,0.0,LO
788,5345,36.836,56.277,168.245,798.891,624.815,518.795,366.397,81.392,LO
788,5356,0.0,1.902,82.276,328.539,250.161,225.491,127.064,0.0,LO
788,5362,0.0,14.426,82.382,478.259,443.413,330.47,215.762,0.0,LO
788,5372,0.0,9.16,19.494,54.525,24.83,29.56,14.975,0.0,LO
788,5376,0.0,8.249,36.568,183.706,119.261,89.279,69.441,0.0,LO
788,5378,0.0,4.732,50.06,91.26,69.096,61.865,34.934,0.0,LO
788,5397,0.0,4.8459997,22.704,80.62,92.81,78.928,39.033,0.0,LO
788,5404,0.0,5.472,86.184,516.917,584.204,472.57,267.977,0.0,LO
788,5411,0.0,20.97,143.505,300.27798,152.959,125.95,73.827,0.0,LO
788,5418,0.0,1.717,59.15,389.963,381.399,285.014,188.068,0.0,LO
788,5421,0.0,3.665,109.689,249.23,151.399,123.633,71.581,0.0,LO
788,5423,0.0,2.359,158.008,808.769,505.968,429.761,225.087,0.0,LO
788,5424,0.0,8.7699995,98.379,607.023,239.495,223.224,140.809,0.0,LO
788,5437,0.0,7.168,90.191,346.551,347.893,265.881,199.776,0.0,LO
788,5595,0.0,7.201,23.825,47.322,18.459,15.729,78.823,0.0,LO
788,6977,0.0,0.019000001,0.256,1.176,1.063,0.963,0.801,0.0,LO
788,6978,0.0,0.0,0.0,0.0,0.0,0.044,0.46899998,0.0,LO
788,6979,0.0,0.009000001,1.051,1.979,1.725,2.54,1.504,0.0,LO
788,9586,0.0,0.053000003,0.312,0.575,0.248,0.20400001,0.0,0.0,LO
788,9587,0.0,0.0,0.183,0.344,0.064,0.162,0.0,0.0,LO
1022,591,0.0,0.072,0.293,1.224,1.415,0.278,0.419,0.0,LO
1022,603,6.414,22.366,149.444,538.162,237.751,125.131,70.228,16.281,LO
1022,618,0.0,0.0,0.773,1.938,0.22,0.198,0.162,0.0,LO
1022,621,0.0,0.033999998,0.126,2.424,0.525,0.021,0.287,0.0,LO
1022,680,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,LO
1022,686,0.0,0.0,1.39,4.799,1.961,0.373,0.359,0.0,LO
1022,717,0.0,0.0,0.092999995,0.103,0.026999999,0.085,0.059,0.0,LO
1022,719,0.0,0.176,2.195,10.297,3.554,2.289,0.707,0.0,LO
1022,751,0.0,0.0,0.357,0.499,0.209,0.142,0.0,0.0,LO
1022,755,0.0,0.0,0.103,0.146,0.164,0.14,0.037,0.0,LO
1022,763,1.46,7.597,55.099,247.614,122.353,57.234,53.883,6.497,LO
1022,766,0.0,0.349,0.738,2.591,1.548,1.051,0.564,0.0,LO
1022,788,2.997,11.401,63.662,253.562,130.609,65.854004,41.334,13.023,LO
1022,1023,0.488,0.102,1.977,8.359,3.196,3.604,0.88,0.228,LO
1022,1024,1.628,0.669,18.632,111.441,42.434,36.332,15.63,5.986,LO
1022,1039,0.202,0.573,1.629,15.149,9.287,5.234,6.657,2.578,LO
1022,1082,1.081,11.632,31.465,141.883,61.033,34.347,27.102,3.514,LO
1022,1083,1.501,0.216,0.862,6.451,3.654,3.006,4.235,3.052,LO
1022,1085,0.134,0.308,2.9160001,16.514,8.135,5.496,4.448,1.38,LO
1022,1404,0.0,0.0,0.583,1.636,1.502,0.412,0.237,0.0,LO
1022,1409,0.0,0.0,0.4,4.362,2.409,0.707,0.196,0.0,LO
1022,1413,0.0,0.0,1.511,7.712,1.8610001,1.848,0.873,0.0,LO
1022,1421,0.0,0.342,2.573,9.838,5.764,3.2089999,2.262,0.0,LO
1022,1437,0.0,0.109,0.76600003,3.154,1.58,0.582,0.92,0.0,LO
1022,1438,0.0,0.0,1.0,0.74,0.867,0.758,0.605,0.0,LO
1022,1439,0.0,0.16600001,1.786,4.821,1.245,1.652,1.033,0.0,LO
1022,1440,0.0,0.188,4.332,21.598999,8.004,3.811,4.219,0.0,LO
1022,1441,0.54,0.164,1.955,19.788,8.229,5.632,3.906,1.956,LO
1022,1443,0.822,1.374,13.166,63.142,20.659,11.555,6.595,1.084,LO
1022,1445,0.0,0.178,2.082,3.09,2.284,2.117,0.932,0.0,LO
1022,1448,0.0,0.0,4.7139997,3.014,5.883,1.112,0.839,0.0,LO
1022,1449,0.0,0.003,0.107,0.572,0.35,0.12900001,0.034,0.0,LO
1022,1452,0.0,0.0,1.4779999,0.38300002,0.97400004,0.283,1.132,0.0,LO
1022,5150,0.0,0.65,5.622,44.088,19.887001,8.598,5.15,0.0,LO
1022,5301,0.0,0.096,3.38,21.841,13.148,10.894,5.347,0.0,LO
1022,5345,8.707,2.825,4.58,25.433,15.408,11.263,15.9869995,16.779,LO
1022,5356,0.0,0.0,1.107,8.221,4.914,3.261,3.078,0.0,LO
1022,5362,0.0,0.15,1.958,11.553,8.163,6.031,5.719,0.0,LO
1022,5372,0.0,0.0,4.026,7.034,3.223,3.325,2.533,0.0,LO
1022,5376,0.0,0.089,1.344,5.191,3.309,2.158,1.479,0.0,LO
1022,5378,0.0,0.04,2.848,8.557,3.184,3.908,2.105,0.0,LO
1022,5397,0.0,0.0,2.27,2.272,1.866,1.666,1.0550001,0.0,LO
1022,5404,0.0,0.085,2.1,15.07,15.997,7.763,5.13,0.0,LO
1022,5411,0.0,0.343,6.854,14.471,8.813,5.45,2.155,0.0,LO
1022,5418,0.0,0.022,2.334,8.869,8.838,4.163,3.226,0.0,LO
1022,5421,0.0,0.407,5.503,27.028,15.819,12.21,10.524,0.0,LO
1022,5423,0.0,0.306,8.238,47.273,34.78,23.644001,18.632,0.0,LO
1022,5424,0.0,0.463,3.667,13.094,9.419,6.913,7.409,0.0,LO
1022,5437,0.0,0.0,1.576,5.871,5.489,4.429,4.261,0.0,LO
1022,5595,0.0,1.021,14.721,46.728,25.01,12.484,14.383,0.0,LO
1022,6977,0.0,0.0,0.144,1.917,0.361,0.517,0.006,0.0,LO
1022,6978,0.0,0.0,0.222,4.246,2.522,2.755,2.473,0.0,LO
1022,6979,0.0,0.0,0.611,2.391,1.516,0.993,0.426,0.0,LO
1022,9586,0.0,0.084,0.144,0.758,0.589,0.305,0.0,0.0,LO
1022,9587,0.0,0.40899998,0.955,3.837,1.106,1.627,0.0,0.0,LO
1023,591,0.0,0.055,0.379,0.674,0.629,0.339,0.17,0.0,LO
1023,596,0.0,0.0,0.084,0.044,0.178,0.0,0.0,0.0,LO
1023,603,7.944,8.324,50.118,228.12,127.151,79.056,56.24,16.423,LO
1023,618,0.0,0.0,0.228,0.909,0.139,0.0,0.0,0.0,LO
1023,621,0.0,0.0,0.075,1.81,0.579,0.0,0.0,0.0,LO
1023,686,0.0,0.0,0.191,2.904,0.767,0.255,0.229,0.0,LO
1023,717,0.0,0.0,0.049,0.042,0.126,0.045,0.0,0.0,LO
1023,719,0.0,0.044,0.739,7.635,2.03,1.017,0.816,0.0,LO
1023,751,0.0,0.0,0.0,0.357,0.0,0.485,0.0,0.0,LO
1023,755,0.0,0.031,0.023,0.17999999,0.127,0.065,0.0,0.0,LO
1023,763,0.742,9.532,50.28,271.479,123.98,74.354,69.458,4.481,LO
1023,766,0.0,0.0,1.546,3.459,2.298,1.902,1.574,0.0,LO
1023,788,7.541,8.5060005,52.177,248.387,140.58,78.115,52.068,17.975,LO
1023,1022,0.238,0.0,0.803,6.633,5.045,3.781,3.279,0.45,LO
1023,1024,0.0,0.208,4.5,33.616,13.878,6.795,6.6150002,2.134,LO
1023,1039,2.643,0.145,1.67,15.419,9.324,7.457,6.741,2.816,LO
1023,1082,1.161,6.876,35.205,172.253,81.405,55.492,46.387,4.144,LO
1023,1083,2.978,0.157,1.223,9.764,4.8650002,5.563,8.607,8.509,LO
1023,1085,1.741,0.901,2.158,20.336,9.843,8.017,6.212,2.233,LO
1023,1404,0.0,0.048,0.389,1.674,0.649,1.375,1.235,0.0,LO
1023,1409,0.0,0.0,0.58,3.873,1.279,0.711,1.218,0.0,LO
1023,1413,0.0,0.049000002,1.283,9.502,2.335,0.78000003,1.04,0.0,LO
1023,1421,0.0,0.0,0.791,9.522,4.149,3.921,2.837,0.0,LO
1023,1437,0.0,0.0,0.617,3.535,2.596,0.894,0.522,0.0,LO
1023,1438,0.0,0.0,0.155,1.939,0.722,0.36699998,1.098,0.0,LO
1023,1439,0.0,0.055,0.469,3.479,2.493,2.01,2.065,0.0,LO
1023,1440,0.0,0.0,3.432,17.605999,6.565,3.954,3.455,0.0,LO
1023,1441,1.522,0.324,2.245,23.619,15.3880005,12.937,12.968,3.471,LO
1023,1443,1.994,1.021,10.626,81.503,35.948,32.055,24.406,3.263,LO
1023,1445,0.0,0.061,0.55300003,3.938,1.348,1.867,1.363,0.0,LO
1023,1448,0.0,0.0,2.002,2.352,6.892,1.3709999,1.539,0.0,LO
1023,1449,0.0,0.0,0.05,0.481,0.27899998,0.14,0.098000005,0.0,LO
1023,1452,0.0,0.0,0.0,1.842,0.79300004,0.518,0.18,0.0,LO
1023,5150,0.0,0.471,6.718,44.816,21.863,12.187,9.419,0.0,LO
1023,5301,0.0,0.0,4.222,17.417,14.427,8.365,3.545,0.0,LO
1023,5345,4.9040003,2.932,4.772,33.355,16.004,16.027,23.785,21.434,LO
1023,5356,0.0,0.077,2.676,8.266,5.129,3.44,3.9829998,0.0,LO
1023,5362,0.0,0.0,2.398,13.467,9.276,5.751,7.943,0.0,LO
1023,5372,0.0,0.0,1.359,4.836,3.5310001,3.76,2.0540001,0.0,LO
1023,5376,0.0,0.088,1.471,6.353,3.25,2.047,3.251,0.0,LO
1023,5378,0.0,0.31599998,3.019,5.347,2.933,2.425,1.596,0.0,LO
1023,5397,0.0,0.272,0.0,3.424,3.101,2.527,1.82,0.0,LO
1023,5404,0.0,0.368,1.311,20.356,11.652,11.86,9.528,0.0,LO
1023,5411,0.0,0.289,7.683,15.644,8.342999,4.0099998,7.476,0.0,LO
1023,5418,0.0,0.032,0.65500003,7.947,8.749,6.139,8.072,0.0,LO
1023,5421,0.0,0.331,2.197,18.123,13.143,8.632,10.219,0.0,LO
1023,5423,0.0,0.102,7.595,47.949,31.757,25.317999,26.143,0.0,LO
