mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7,8,mode
895,851,0.182,0.595,2.337,1.161,0.462,0.0,0.0,DLR
895,853,0.0,4.683,12.802,2.974,1.5239999,0.544,0.0,DLR
895,854,0.842,3.316,4.424,2.864,0.342,0.819,0.0,DLR
895,855,0.935,4.143,4.442,5.886,0.0,0.0,0.0,DLR
895,856,0.0,0.0,1.635,0.693,0.0,0.25,0.0,DLR
895,857,0.0,0.399,1.656,1.808,0.38,0.0,0.0,DLR
895,858,8.713,7.797,33.497,16.782999,15.475,5.3780003,0.0,DLR
895,859,0.194,0.024,0.089,0.069,0.0,0.0,0.0,DLR
895,860,5.723,17.066,42.926,12.885,17.703001,4.035,0.0,DLR
895,861,2.414,6.413,8.513,2.73,1.61,0.0,0.0,DLR
895,862,5.213,13.494,28.715,8.557,11.662,5.932,0.0,DLR
895,864,19.007,26.219,64.745,17.858,10.862,3.746,0.0,DLR
895,865,1.005,5.67,15.644,8.528,2.398,1.385,0.0,DLR
895,866,0.759,0.537,8.117,2.337,1.678,0.0,0.0,DLR
895,867,0.602,2.708,2.113,2.172,1.067,0.457,0.0,DLR
895,879,0.0,2.813,8.902,1.067,0.288,0.0,0.0,DLR
895,882,2.626,10.176,9.021,3.818,1.639,0.0,0.0,DLR
895,883,0.7,2.15,8.784,4.659,2.244,0.707,0.0,DLR
895,884,132.744,218.102,547.816,225.719,131.428,40.603,0.0,DLR
895,886,2.477,8.076,76.57,32.688,16.511,4.139,0.0,DLR
895,887,0.975,5.871,13.065,14.563,10.564,4.914,0.0,DLR
895,888,0.669,8.648,32.193,18.183,9.036,2.352,0.0,DLR
895,889,0.29,1.2870001,2.978,2.47,1.125,0.0,0.0,DLR
895,890,2.519,4.264,9.595,6.442,5.108,1.597,0.0,DLR
895,891,0.37100002,0.102,2.7350001,1.451,0.607,0.741,0.0,DLR
895,893,0.596,1.054,10.1310005,10.349,5.477,0.839,0.0,DLR
895,894,1.174,6.902,31.001,16.913,8.086,0.528,0.0,DLR
895,897,0.813,2.846,2.613,2.044,0.482,0.708,0.0,DLR
895,928,0.146,1.275,0.639,0.53,0.082,0.0,0.0,DLR
895,940,4.735,7.757,12.648,8.379,1.996,0.287,0.0,DLR
897,504,0.0,1.471,2.9490001,0.892,0.73,1.002,0.0,DLR
897,513,26.814,144.586,431.387,173.382,123.122,70.484,0.0,DLR
897,533,2.027,4.158,1.318,0.0,0.428,0.069,0.0,DLR
897,538,0.0,0.58,2.737,1.688,1.726,0.0,0.0,DLR
897,559,1.766,1.699,2.48,0.714,0.414,0.541,0.0,DLR
897,573,0.0,0.0,0.0,0.0,0.0,0.008,0.0,DLR
897,719,3.968,25.191,125.932,48.2,34.749,17.965,0.0,DLR
897,842,17.703,76.729,297.985,128.3,64.437,28.722,0.0,DLR
897,850,4.065,6.453,7.449,4.563,3.5310001,4.03,0.0,DLR
897,851,2.966,5.479,29.323,15.156,13.024,10.654,0.0,DLR
897,853,0.0,9.523,14.153,3.232,5.474,2.116,0.0,DLR
897,854,8.404,16.676,62.877,19.349,10.533,10.626,0.0,DLR
897,855,29.025,99.038,356.067,121.463,44.063,35.684002,0.0,DLR
897,856,5.138,14.456,37.941,18.624,18.505,13.407,0.0,DLR
897,857,1.933,3.856,22.603,8.4,11.576,10.791,0.0,DLR
897,858,0.0,2.967,7.333,6.978,5.383,0.154,0.0,DLR
897,859,0.0,1.9480001,3.702,1.91,2.614,2.31,0.0,DLR
897,860,3.083,20.154,37.447,23.277,19.855,19.800001,0.0,DLR
897,861,6.475,29.914999,37.758,12.697,12.544,15.569,0.0,DLR
897,862,9.366,31.608,67.551,26.194,29.007,28.634,0.0,DLR
897,864,3.904,7.918,19.65,8.111,6.379,5.101,0.0,DLR
897,865,0.593,8.848,28.412,12.05,7.786,12.137,0.0,DLR
897,866,0.513,5.4709997,34.129,15.793,15.736,1.92,0.0,DLR
897,867,3.34,5.153,10.973,5.113,6.177,3.323,0.0,DLR
897,879,5.3589997,22.283,151.533,54.645,44.773,9.719,0.0,DLR
897,882,4.042,2.737,1.59,2.016,1.094,0.044,0.0,DLR
897,883,0.0,1.182,4.333,1.603,1.914,0.875,0.0,DLR
897,884,2.01,5.467,17.169,14.157,12.149,6.074,0.0,DLR
897,886,0.766,3.792,6.916,3.639,1.335,2.114,0.0,DLR
897,887,1.682,2.458,2.732,1.066,1.234,0.0,0.0,DLR
897,888,1.859,2.078,5.037,2.772,0.322,1.5,0.0,DLR
897,890,0.719,1.449,2.085,0.025,0.608,0.58,0.0,DLR
897,891,0.0,0.203,1.232,0.026,1.23,1.896,0.0,DLR
897,893,0.0,0.489,0.992,1.138,0.0,1.122,0.0,DLR
897,894,1.306,0.44599998,2.228,0.797,0.41,0.861,0.0,DLR
897,895,0.0,0.357,2.434,1.3,2.435,0.077,0.0,DLR
897,898,0.0,7.7939997,27.309,21.813,13.791,16.048,0.0,DLR
897,928,8.591,56.13,168.56,46.507,27.311,11.776,0.0,DLR
897,940,13.397,106.995,563.25,197.696,92.516,68.05,0.0,DLR
898,504,0.0,0.255,2.395,0.777,0.904,0.061,0.0,DLR
898,513,10.786,69.838,181.902,67.687,46.978,29.044,0.0,DLR
898,533,0.534,1.205,1.716,0.395,0.0,0.0,0.0,DLR
898,538,0.0,0.273,0.571,2.21,0.955,0.454,0.0,DLR
898,719,1.309,12.564,46.646,17.212,9.407,4.041,0.0,DLR
898,842,7.3059998,43.413,121.556,49.97,34.665,12.0,0.0,DLR
898,850,0.0,0.0,2.595,1.189,0.977,2.768,0.0,DLR
898,851,0.564,2.24,7.689,3.08,1.599,1.808,0.0,DLR
898,853,0.0,6.7990003,1.999,1.331,0.496,0.662,0.0,DLR
898,854,0.111,5.3980002,11.773,2.957,4.028,0.063,0.0,DLR
898,855,7.4639997,59.218,149.956,78.873,26.026001,11.111,0.0,DLR
898,856,0.0,2.924,6.475,2.692,3.515,6.397,0.0,DLR
898,857,0.0,3.127,8.619,1.145,1.503,2.484,0.0,DLR
898,859,0.179,0.735,2.859,0.821,0.302,0.0,0.0,DLR
898,860,1.502,15.3949995,37.012,12.838,13.285,9.437,0.0,DLR
898,861,1.724,6.767,11.174,4.976,2.234,0.781,0.0,DLR
898,862,3.475,9.574,18.713,7.9,5.236,4.2599998,0.0,DLR
898,864,2.483,5.9370003,13.43,3.253,3.103,0.0,0.0,DLR
898,865,0.0,4.789,14.652,2.308,3.799,1.561,0.0,DLR
898,866,0.5,2.74,14.703,8.353,7.854,4.506,0.0,DLR
898,867,0.27,1.292,1.026,2.48,1.718,0.473,0.0,DLR
898,879,0.458,11.7300005,71.008,24.584,25.063,3.879,0.0,DLR
898,883,0.0,0.342,3.828,0.324,0.539,1.8460001,0.0,DLR
898,884,0.784,2.17,6.839,3.899,4.549,0.90999997,0.0,DLR
898,886,0.0,1.764,2.572,0.661,0.425,0.0,0.0,DLR
898,887,0.0,0.756,2.386,0.33,0.028,0.0,0.0,DLR
898,888,0.0,0.324,2.788,0.744,0.033,0.0,0.0,DLR
898,889,0.0,0.385,0.765,0.697,0.0,0.0,0.0,DLR
898,890,0.325,0.941,1.765,0.86800003,0.41300002,0.547,0.0,DLR
898,897,10.652,19.799,45.656,14.161,9.190001,13.601,0.0,DLR
898,928,3.046,22.564,60.996,18.304,11.54,4.95,0.0,DLR
898,940,3.6330001,34.510002,127.052,33.941,12.095,9.135,0.0,DLR
928,504,0.0,0.464,1.303,0.501,0.0,0.221,0.0,DLR
928,513,5.187,82.935,343.886,208.827,130.154,52.747,0.0,DLR
928,523,0.23200001,0.0,0.0,0.0,0.0,0.0,0.0,DLR
928,533,1.629,0.96999997,0.064,0.0,0.0,0.0,0.0,DLR
928,538,0.0,0.203,0.796,0.589,0.317,0.38099998,0.0,DLR
928,559,0.0,0.0,1.464,0.504,0.002,0.805,0.0,DLR
928,719,2.291,10.892,65.56,33.437,15.769,7.711,0.0,DLR
928,842,14.082,60.512,272.15,116.641,45.397,14.66,0.0,DLR
928,850,0.0,0.0,5.323,2.4589999,1.148,0.03,0.0,DLR
928,851,0.442,2.567,10.448,7.283,3.655,1.269,0.0,DLR
928,853,0.879,0.813,6.579,4.323,1.992,0.81,0.0,DLR
928,854,3.526,11.882,46.732,22.564,9.208,4.948,0.0,DLR
928,855,11.854,70.897,246.544,90.15,44.472,10.953,0.0,DLR
928,856,1.621,10.422,43.755,21.624,11.816,7.355,0.0,DLR
928,857,0.0,2.55,19.779,10.93,7.142,3.329,0.0,DLR
928,858,0.0,0.615,1.646,0.0,0.593,5.14,0.0,DLR
928,859,0.0,0.543,1.54,2.52,2.024,0.594,0.0,DLR
928,860,0.495,7.191,48.420002,32.357,22.648,9.019,0.0,DLR
928,861,3.429,28.695,53.289,23.961,12.623,8.954,0.0,DLR
928,862,0.328,12.306,26.22,14.668,8.685,8.503,0.0,DLR
928,864,0.526,3.49,13.59,6.357,3.676,0.806,0.0,DLR
928,865,0.311,3.004,13.17,8.199,5.055,3.982,0.0,DLR
928,866,0.61300004,5.7200003,24.255,12.918,7.0230002,3.815,0.0,DLR
928,867,0.0,0.785,2.461,1.795,1.952,0.913,0.0,DLR
928,879,1.084,25.035,128.951,69.019,32.518,7.583,0.0,DLR
928,882,0.0,0.281,1.275,0.681,0.492,0.33600003,0.0,DLR
928,883,0.093,0.241,1.46,0.634,0.693,0.27,0.0,DLR
928,884,0.107999995,1.891,8.571,7.666,4.349,2.136,0.0,DLR
928,886,0.0,0.759,2.211,1.45,1.146,0.83,0.0,DLR
928,887,0.13000001,1.052,1.329,0.702,0.695,0.0,0.0,DLR
928,888,0.781,0.844,2.232,1.518,0.283,0.292,0.0,DLR
928,890,0.222,0.42,2.371,1.552,0.899,1.355,0.0,DLR
928,894,0.0,0.0,2.304,0.409,0.539,0.0,0.0,DLR
928,895,0.0,0.782,2.265,0.873,0.6,0.0,0.0,DLR
928,897,20.854,18.498,70.167,61.403,38.51,29.9,0.0,DLR
928,898,0.555,3.201,37.529,24.683,22.89,16.406,0.0,DLR
928,940,7.872,55.516,304.524,153.736,70.667,48.357002,0.0,DLR
940,504,0.0,1.331,5.98,3.8200002,3.194,1.574,0.0,DLR
940,513,39.285,108.429,365.724,175.391,126.69,52.115,0.0,DLR
940,523,0.0,0.236,1.1110001,1.272,0.26500002,1.293,0.0,DLR
940,533,2.405,4.354,3.501,1.422,0.466,0.0,0.0,DLR
940,538,1.007,0.895,5.112,5.221,4.415,2.497,0.0,DLR
940,559,0.86800003,0.517,6.64,2.126,1.485,0.0,0.0,DLR
940,573,0.0,0.0,0.0,0.0,0.0,0.051,0.0,DLR
940,719,18.7,80.515,427.604,204.155,103.684,36.773,0.0,DLR
940,750,0.0,0.315,1.207,2.051,1.0,1.178,0.0,DLR
940,842,74.959,233.899,826.199,421.223,190.373,129.272,0.0,DLR
940,850,0.204,3.478,31.057,18.823,13.264,3.944,0.0,DLR
940,851,6.0,30.659,76.823,36.68,31.43,12.38,0.0,DLR
940,853,0.778,11.049,35.957,17.634,5.281,3.6430001,0.0,DLR
940,854,4.794,41.014,158.422,74.247,31.022,26.421,0.0,DLR
940,855,67.63,252.737,604.002,247.632,102.297,49.253998,0.0,DLR
940,856,2.677,20.301,142.42,90.215004,29.682,17.018,0.0,DLR
940,857,2.96,10.9,85.891,35.353,19.657,10.723,0.0,DLR
940,858,9.399,3.15,21.754,15.277,13.851,9.946,0.0,DLR
940,859,1.463,4.75,19.545,7.482,3.355,2.109,0.0,DLR
940,860,8.886,54.735,151.357,75.297,57.048,24.673,0.0,DLR
940,861,12.750999,67.777,135.021,58.67,32.367,17.126,0.0,DLR
940,862,33.813,81.164,200.33301,113.605,73.855,44.382,0.0,DLR
940,864,2.872,7.098,29.286,15.621,5.24,1.568,0.0,DLR
940,865,4.298,29.699,105.166,48.749,28.457,12.031,0.0,DLR
940,866,1.253,13.736,104.894,46.779,20.053,1.096,0.0,DLR
940,867,2.647,6.063,21.63,16.072,8.826,2.7220001,0.0,DLR
940,879,9.339,70.809,539.229,187.16501,94.213,24.183,0.0,DLR
940,882,3.462,2.332,3.555,2.54,3.078,2.287,0.0,DLR
940,883,0.61,1.241,9.276,5.201,4.005,3.099,0.0,DLR
940,884,7.054,13.626,46.24,33.538002,30.678,9.468,0.0,DLR
940,886,0.327,4.421,14.379,7.451,4.661,4.284,0.0,DLR
940,887,1.181,6.796,17.732,4.202,3.346,1.484,0.0,DLR
940,888,2.31,6.246,20.289,4.938,1.868,0.891,0.0,DLR
940,889,0.0,0.273,2.354,1.662,0.74300003,0.0,0.0,DLR
940,890,1.684,3.846,12.145,2.901,2.352,0.414,0.0,DLR
940,891,0.0,0.0,2.806,1.578,0.503,0.855,0.0,DLR
940,893,0.0,1.8610001,4.5690002,1.926,0.769,1.212,0.0,DLR
940,894,0.98399997,6.16,6.481,3.807,3.419,0.913,0.0,DLR
940,895,0.407,2.219,9.469,6.987,3.943,0.549,0.0,DLR
940,897,9.918,90.458,516.33203,224.701,125.059,71.897,0.0,DLR
940,898,0.797,10.541,77.838,32.64,18.431,29.132,0.0,DLR
940,928,6.451,37.049,194.559,65.612,31.703001,22.515,0.0,DLR
