mode_mnlc_o,mode_mnlc_d,1,2,3,4,5,6,7,8,mode
597,1449,0.0,0.0,0.116,0.48799998,0.034,0.078,0.014,0.0,LO
597,1451,0.0,0.0,2.499,6.935,4.958,2.369,0.245,0.0,LO
597,1452,0.0,0.0,3.98,3.414,1.235,0.0,0.338,0.0,LO
597,1455,0.0,0.0,20.91,135.543,20.994,10.759,3.051,0.0,LO
597,6977,0.0,0.0,0.201,0.63,0.533,0.063,0.028,0.0,LO
597,6979,0.0,0.0,0.087,0.283,0.286,0.178,0.0,0.0,LO
603,591,0.0,0.0,0.071,6.86,3.747,1.004,0.495,0.0,LO
603,596,0.0,0.0,0.047000002,1.572,0.724,0.351,0.09,0.0,LO
603,597,0.0,0.0,0.0,0.545,0.579,0.22199999,0.0,0.0,LO
603,617,0.0,0.0,0.0,0.435,0.189,0.045,0.029,0.0,LO
603,618,0.0,0.0,2.1759999,32.451,4.6740003,1.571,0.241,0.0,LO
603,620,0.0,0.0,0.045,0.502,0.283,0.095,0.014,0.0,LO
603,621,0.0,0.0,0.327,15.293,3.437,1.021,0.365,0.0,LO
603,659,0.0,0.0,0.13,0.61,0.584,0.24700001,0.033,0.0,LO
603,680,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,LO
603,686,0.0,0.0,2.903,44.995,20.042,7.041,1.924,0.0,LO
603,709,0.0,0.0,0.0,0.429,0.262,0.362,0.08,0.0,LO
603,717,0.0,0.0,0.046,1.281,0.42900002,0.351,0.044,0.0,LO
603,719,0.0,0.0,70.001,1213.688,661.636,329.264,148.878,0.0,LO
603,751,0.0,0.0,0.236,1.199,0.852,1.057,0.16,0.0,LO
603,755,0.0,0.0,0.0,1.326,0.71,0.423,0.07,0.0,LO
603,763,0.096,3.448,64.639,216.749,129.737,79.551,27.475,0.0,LO
603,766,0.0,0.0,3.78,52.096,28.913,19.01,3.872,0.0,LO
603,788,0.018000001,3.6859999,14.109,73.038,39.256,24.612,14.904,0.002,LO
603,1022,0.014,6.554,47.967,437.978,391.843,238.786,53.649002,0.001,LO
603,1023,0.014,6.602,59.66,588.108,152.24,81.665,21.032,0.0,LO
603,1024,0.039,6.3450003,97.861,879.962,241.135,83.918,12.092,0.002,LO
603,1039,0.012,0.72900003,7.938,43.303,30.808,19.798,6.192,0.001,LO
603,1082,0.035,8.463,39.232,152.982,79.155,43.863,14.031,0.004,LO
603,1083,0.059,4.583,2.6330001,18.249,15.887,14.132,7.204,0.0,LO
603,1085,0.003,2.843,11.326,57.668,44.202,27.033,7.132,0.0,LO
603,1395,0.0,0.0,0.096,0.727,0.687,0.407,0.001,0.0,LO
603,1398,0.0,0.0,0.0,0.555,0.601,0.504,0.017,0.0,LO
603,1404,0.0,0.0,1.375,20.482,14.358,7.763,1.517,0.0,LO
603,1409,0.0,0.0,3.313,101.919,29.785,14.392,5.3389997,0.0,LO
603,1413,0.0,0.0,6.255,245.687,56.753,26.433,3.853,0.0,LO
603,1415,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,LO
603,1421,0.0,0.0,7.712,106.589,65.135,32.862,11.201,0.0,LO
603,1429,0.0,0.0,13.085,766.907,596.721,452.064,127.112,0.0,LO
