lineId,modeName,created,modified,Services
1,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
100,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
101,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
102,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
103,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
104,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
105,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
106,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
107,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
108,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
109,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
11,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
110,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
111,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
112,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
113,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
114,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
115,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
116,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
117,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
118,bus,2023-01-25 11:01:30.970000+00:00,2023-01-25 11:01:30.970000+00:00,['Regular']
119,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
12,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
120,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
121,bus,2023-01-25 11:01:30.970000+00:00,2023-01-25 11:01:30.970000+00:00,['Regular']
122,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
123,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
124,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
125,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
126,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
127,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
128,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
129,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
13,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
130,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
131,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
132,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
133,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
134,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
135,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
136,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
137,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
138,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
139,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
14,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
140,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
141,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
142,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
143,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
144,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
145,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
146,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
147,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
148,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
149,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
15,bus,2023-01-25 11:01:30.970000+00:00,2023-01-25 11:01:30.970000+00:00,['Regular']
150,bus,2023-01-25 11:01:30.970000+00:00,2023-01-25 11:01:30.970000+00:00,['Regular']
151,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
152,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
153,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
154,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
155,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
156,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
157,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
158,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
159,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
16,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
160,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
161,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
162,bus,2023-01-25 11:01:30.970000+00:00,2023-01-25 11:01:30.970000+00:00,['Regular']
163,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
164,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
165,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
166,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
167,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
168,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
169,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
17,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
170,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
171,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
172,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
173,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
174,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
175,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
176,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
177,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
178,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
179,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
18,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
180,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
181,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
182,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
183,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
184,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
185,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
186,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
187,bus,2023-01-25 11:01:30.970000+00:00,2023-01-25 11:01:30.970000+00:00,['Regular']
188,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
189,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
19,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
190,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
191,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
192,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
193,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
194,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
195,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
196,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
197,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
198,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
199,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
2,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
20,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
200,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
201,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
202,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
203,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
204,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
205,bus,2023-01-25 11:01:30.970000+00:00,2023-01-25 11:01:30.970000+00:00,['Regular']
206,bus,2023-01-25 11:01:30.970000+00:00,2023-01-25 11:01:30.970000+00:00,['Regular']
207,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
208,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
209,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
21,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
210,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
211,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
212,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
213,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
214,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
215,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
216,bus,2023-01-25 11:01:30.957000+00:00,2023-01-25 11:01:30.957000+00:00,['Regular']
217,bus,2023-01-25 11:01:30.940000+00:00,2023-01-25 11:01:30.940000+00:00,['Regular']
